DATE,05/26/24 14:22:40,CO,4864.65,SO2,287.06,NO2,84.02,O3,186.43,CO2,549.41,T,30.80,RH,43.36,PM1.0,11.92,PM2.5,15.23,PM10,15.63,WD,0.00,WS,0.00,BATT,4.04,CHRG,945.66,RUN,75.72,SD,1,RAW,-861,1313,33,425,-20,-57,19,-170,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3849286919Z
DATE,05/26/24 14:22:46,CO,4822.69,SO2,287.33,NO2,77.67,O3,191.83,CO2,545.21,T,30.85,RH,43.43,PM1.0,11.37,PM2.5,15.19,PM10,15.96,WD,0.00,WS,0.00,BATT,4.04,CHRG,948.88,RUN,114.38,SD,1,RAW,-852,1305,34,427,-20,-52,19,-169,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3897136952Z
DATE,05/26/24 14:22:58,CO,4741.17,SO2,292.10,NO2,81.19,O3,185.25,CO2,538.05,T,30.89,RH,43.48,PM1.0,11.47,PM2.5,15.75,PM10,17.08,WD,0.00,WS,0.00,BATT,4.04,CHRG,945.66,RUN,83.77,SD,1,RAW,-835,1289,29,423,-20,-55,20,-164,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3991626132Z
DATE,05/26/24 14:23:10,CO,4675.42,SO2,282.52,NO2,71.94,O3,184.99,CO2,529.76,T,30.90,RH,43.55,PM1.0,11.99,PM2.5,17.33,PM10,18.45,WD,0.00,WS,0.00,BATT,4.04,CHRG,952.10,RUN,182.04,SD,1,RAW,-821,1277,33,419,-20,-48,18,-159,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1201579979Z
DATE,05/26/24 14:23:16,CO,4653.99,SO2,285.63,NO2,75.14,O3,180.66,CO2,527.88,T,30.90,RH,43.57,PM1.0,13.22,PM2.5,19.29,PM10,19.67,WD,0.00,WS,0.00,BATT,4.04,CHRG,953.71,RUN,230.37,SD,1,RAW,-819,1266,28,413,-20,-50,18,-159,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3104125287Z
DATE,05/26/24 14:23:28,CO,4613.97,SO2,271.59,NO2,64.41,O3,189.48,CO2,531.47,T,30.90,RH,43.54,PM1.0,13.42,PM2.5,19.67,PM10,19.78,WD,0.00,WS,0.00,BATT,4.04,CHRG,955.32,RUN,264.20,SD,1,RAW,-813,1250,29,397,-19,-42,19,-156,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1365656696Z
DATE,05/26/24 14:23:39,CO,4563.84,SO2,243.35,NO2,71.42,O3,194.75,CO2,541.12,T,30.90,RH,43.31,PM1.0,13.13,PM2.5,19.90,PM10,19.93,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,80.55,SD,1,RAW,-803,1238,50,400,-19,-47,21,-162,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3790017830Z
DATE,05/26/24 14:23:51,CO,4571.24,SO2,257.86,NO2,75.83,O3,190.18,CO2,547.78,T,30.90,RH,43.23,PM1.0,14.08,PM2.5,21.53,PM10,22.83,WD,0.00,WS,0.00,BATT,4.05,CHRG,948.88,RUN,114.38,SD,1,RAW,-790,1292,40,401,-19,-50,21,-161,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3781984533Z
DATE,05/26/24 14:23:56,CO,4603.05,SO2,261.40,NO2,70.37,O3,192.98,CO2,552.39,T,30.90,RH,43.16,PM1.0,14.96,PM2.5,24.38,PM10,28.90,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,93.44,SD,1,RAW,-788,1329,35,396,-19,-46,19,-163,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1715788415Z
DATE,05/26/24 14:24:07,CO,4575.17,SO2,271.11,NO2,74.44,O3,187.66,CO2,559.60,T,30.90,RH,43.12,PM1.0,15.54,PM2.5,24.53,PM10,28.50,WD,0.00,WS,0.00,BATT,4.04,CHRG,950.49,RUN,165.93,SD,1,RAW,-780,1330,27,392,-18,-49,19,-162,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1471195819Z
DATE,05/26/24 14:24:19,CO,4511.08,SO2,264.05,NO2,70.36,O3,185.28,CO2,558.40,T,30.90,RH,43.05,PM1.0,15.15,PM2.5,22.57,PM10,24.80,WD,0.00,WS,0.00,BATT,4.04,CHRG,948.88,RUN,119.21,SD,1,RAW,-769,1313,17,363,-18,-46,20,-156,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4002483291Z
DATE,05/26/24 14:24:31,CO,4462.65,SO2,258.19,NO2,72.69,O3,178.24,CO2,552.85,T,30.90,RH,42.86,PM1.0,14.58,PM2.5,21.02,PM10,22.88,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,78.94,SD,1,RAW,-765,1283,19,358,-18,-48,17,-158,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,100508472Z
DATE,05/26/24 14:24:37,CO,4438.33,SO2,253.00,NO2,70.47,O3,179.62,CO2,556.42,T,30.90,RH,42.78,PM1.0,14.16,PM2.5,20.68,PM10,22.42,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,90.22,SD,1,RAW,-761,1273,20,353,-18,-46,18,-155,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1119463801Z
DATE,05/26/24 14:24:48,CO,4361.34,SO2,250.59,NO2,70.11,O3,174.90,CO2,562.86,T,30.90,RH,42.72,PM1.0,13.89,PM2.5,20.22,PM10,21.24,WD,0.00,WS,0.00,BATT,4.05,CHRG,947.27,RUN,77.33,SD,1,RAW,-746,1256,22,354,-17,-46,16,-154,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2823354850Z
DATE,05/26/24 14:25:00,CO,4294.97,SO2,225.25,NO2,69.70,O3,175.81,CO2,552.21,T,30.90,RH,42.58,PM1.0,13.35,PM2.5,19.93,PM10,20.29,WD,0.00,WS,0.00,BATT,4.04,CHRG,953.71,RUN,206.21,SD,1,RAW,-736,1231,37,349,-18,-46,17,-153,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,848867320Z
DATE,05/26/24 14:25:10,CO,4232.78,SO2,209.06,NO2,66.99,O3,178.18,CO2,537.05,T,30.90,RH,42.40,PM1.0,13.09,PM2.5,20.00,PM10,20.11,WD,0.00,WS,0.00,BATT,4.04,CHRG,956.93,RUN,301.26,SD,1,RAW,-725,1214,49,352,-17,-44,18,-151,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,756178729Z
DATE,05/26/24 14:25:30,CO,4168.27,SO2,219.50,NO2,71.81,O3,175.30,CO2,543.53,T,30.90,RH,42.30,PM1.0,12.95,PM2.5,20.33,PM10,20.74,WD,0.00,WS,0.00,BATT,4.02,CHRG,955.32,RUN,283.54,SD,1,RAW,-717,1182,42,352,-17,-47,18,-152,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,82119359Z
DATE,05/26/24 14:25:30,CO,4168.27,SO2,219.50,NO2,71.81,O3,175.30,CO2,543.53,T,30.90,RH,42.30,PM1.0,12.95,PM2.5,20.33,PM10,20.74,WD,0.00,WS,0.00,BATT,4.02,CHRG,955.32,RUN,283.54,SD,1,RAW,-717,1182,42,352,-17,-47,18,-152,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,82119359Z
DATE,05/26/24 14:25:40,CO,4082.89,SO2,218.03,NO2,68.22,O3,177.05,CO2,541.38,T,30.90,RH,42.22,PM1.0,12.98,PM2.5,20.27,PM10,20.49,WD,0.00,WS,0.00,BATT,4.04,CHRG,947.27,RUN,132.10,SD,1,RAW,-703,1154,42,350,-17,-44,18,-150,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2480856809Z
DATE,05/26/24 14:25:46,CO,4024.30,SO2,181.95,NO2,70.32,O3,175.74,CO2,539.69,T,30.90,RH,42.21,PM1.0,12.99,PM2.5,20.05,PM10,21.00,WD,0.00,WS,0.00,BATT,4.04,CHRG,947.27,RUN,127.27,SD,1,RAW,-690,1145,65,347,-17,-46,18,-150,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,225000941Z
DATE,05/26/24 14:25:58,CO,4012.19,SO2,224.27,NO2,68.68,O3,167.72,CO2,550.42,T,30.90,RH,42.15,PM1.0,13.00,PM2.5,20.46,PM10,21.44,WD,0.00,WS,0.00,BATT,4.04,CHRG,950.49,RUN,183.65,SD,1,RAW,-690,1136,36,346,-17,-45,18,-143,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1632127724Z
DATE,05/26/24 14:26:08,CO,3972.34,SO2,235.96,NO2,67.00,O3,173.58,CO2,559.61,T,30.90,RH,42.11,PM1.0,13.19,PM2.5,20.53,PM10,21.93,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,72.49,SD,1,RAW,-682,1127,26,343,-17,-43,18,-147,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2956989741Z
DATE,05/26/24 14:26:20,CO,3901.83,SO2,227.54,NO2,68.33,O3,167.54,CO2,560.40,T,30.90,RH,42.05,PM1.0,13.56,PM2.5,22.49,PM10,24.66,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,75.72,SD,1,RAW,-664,1125,31,342,-17,-44,18,-143,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1329106416Z
DATE,05/26/24 14:26:31,CO,3858.97,SO2,227.67,NO2,62.38,O3,176.46,CO2,566.35,T,30.90,RH,42.01,PM1.0,12.60,PM2.5,21.89,PM10,23.63,WD,0.00,WS,0.00,BATT,4.04,CHRG,950.49,RUN,196.54,SD,1,RAW,-660,1100,30,339,-17,-40,18,-145,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2805263272Z
DATE,05/26/24 14:26:37,CO,3827.92,SO2,227.69,NO2,64.18,O3,176.97,CO2,561.68,T,30.90,RH,42.01,PM1.0,11.79,PM2.5,20.54,PM10,21.29,WD,0.00,WS,0.00,BATT,4.04,CHRG,950.49,RUN,165.93,SD,1,RAW,-656,1085,29,338,-17,-41,17,-148,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1747187917Z
DATE,05/26/24 14:26:48,CO,3776.72,SO2,230.31,NO2,63.78,O3,176.00,CO2,553.67,T,30.90,RH,42.05,PM1.0,11.91,PM2.5,20.19,PM10,20.51,WD,0.00,WS,0.00,BATT,4.04,CHRG,948.88,RUN,223.93,SD,1,RAW,-649,1064,27,337,-17,-41,17,-148,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2792195329Z
DATE,05/26/24 14:27:00,CO,3736.88,SO2,237.47,NO2,68.31,O3,162.42,CO2,538.67,T,30.90,RH,42.09,PM1.0,12.32,PM2.5,19.65,PM10,19.74,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,75.72,SD,1,RAW,-644,1045,24,341,-17,-44,16,-141,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3094786338Z
DATE,05/26/24 14:27:11,CO,3681.09,SO2,229.78,NO2,63.47,O3,171.55,CO2,537.17,T,30.90,RH,42.10,PM1.0,12.33,PM2.5,19.22,PM10,19.26,WD,0.00,WS,0.00,BATT,4.05,CHRG,947.27,RUN,114.38,SD,1,RAW,-632,1036,29,341,-16,-40,18,-140,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3892949278Z
DATE,05/26/24 14:27:17,CO,3656.85,SO2,230.23,NO2,64.29,O3,169.24,CO2,543.58,T,30.90,RH,42.10,PM1.0,12.65,PM2.5,19.58,PM10,21.79,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,80.55,SD,1,RAW,-626,1035,28,339,-16,-41,17,-141,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4140190875Z
DATE,05/26/24 14:27:28,CO,3621.51,SO2,231.50,NO2,63.22,O3,165.28,CO2,547.15,T,30.90,RH,42.12,PM1.0,13.70,PM2.5,24.12,PM10,28.12,WD,0.00,WS,0.00,BATT,4.04,CHRG,947.27,RUN,117.60,SD,1,RAW,-617,1036,23,331,-15,-40,17,-136,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,592987030Z
DATE,05/26/24 14:27:39,CO,3609.89,SO2,231.63,NO2,69.66,O3,157.96,CO2,555.54,T,30.90,RH,42.11,PM1.0,13.22,PM2.5,23.79,PM10,26.75,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,114.38,SD,1,RAW,-616,1027,21,328,-15,-45,17,-137,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2208862003Z
DATE,05/26/24 14:27:50,CO,3567.41,SO2,222.92,NO2,68.35,O3,159.71,CO2,551.38,T,30.90,RH,42.10,PM1.0,12.25,PM2.5,21.35,PM10,24.80,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,74.11,SD,1,RAW,-608,1018,26,326,-15,-44,17,-137,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3242293451Z
DATE,05/26/24 14:28:00,CO,3533.25,SO2,195.26,NO2,57.25,O3,167.49,CO2,548.85,T,30.90,RH,42.05,PM1.0,11.98,PM2.5,19.69,PM10,22.86,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,69.27,SD,1,RAW,-599,1019,39,315,-15,-36,18,-132,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1974526317Z
DATE,05/26/24 14:28:11,CO,3531.33,SO2,215.68,NO2,64.95,O3,158.04,CO2,551.21,T,30.90,RH,42.01,PM1.0,12.70,PM2.5,18.92,PM10,20.99,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,75.72,SD,1,RAW,-595,1030,24,312,-15,-41,16,-134,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1765825043Z
DATE,05/26/24 14:28:21,CO,3510.76,SO2,218.56,NO2,61.72,O3,160.12,CO2,553.30,T,30.90,RH,42.00,PM1.0,13.63,PM2.5,19.24,PM10,20.13,WD,0.00,WS,0.00,BATT,4.04,CHRG,947.27,RUN,170.77,SD,1,RAW,-585,1046,20,308,-15,-39,16,-133,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3146834876Z
DATE,05/26/24 14:28:27,CO,3495.57,SO2,210.11,NO2,62.02,O3,156.87,CO2,556.65,T,30.95,RH,42.00,PM1.0,14.13,PM2.5,20.17,PM10,20.82,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,115.99,SD,1,RAW,-581,1046,26,308,-15,-39,15,-133,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1603844267Z
DATE,05/26/24 14:28:37,CO,3486.02,SO2,212.83,NO2,63.70,O3,159.01,CO2,558.41,T,30.91,RH,42.00,PM1.0,13.39,PM2.5,19.50,PM10,21.35,WD,0.00,WS,0.00,BATT,4.04,CHRG,950.49,RUN,238.43,SD,1,RAW,-581,1039,23,306,-15,-40,15,-137,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2556918199Z
DATE,05/26/24 14:28:49,CO,3454.26,SO2,211.59,NO2,60.51,O3,157.92,CO2,558.85,T,30.98,RH,42.00,PM1.0,12.95,PM2.5,18.94,PM10,21.27,WD,0.00,WS,0.00,BATT,4.05,CHRG,950.49,RUN,230.37,SD,1,RAW,-576,1028,23,304,-15,-38,16,-130,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,623729167Z
DATE,05/26/24 14:29:00,CO,3412.21,SO2,200.01,NO2,68.22,O3,150.85,CO2,565.46,T,30.99,RH,41.98,PM1.0,12.60,PM2.5,18.69,PM10,20.74,WD,0.00,WS,0.00,BATT,4.05,CHRG,942.43,RUN,99.88,SD,1,RAW,-565,1026,31,305,-15,-43,15,-134,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1258292981Z
DATE,05/26/24 14:29:12,CO,3402.68,SO2,203.45,NO2,69.89,O3,157.54,CO2,562.12,T,31.00,RH,41.99,PM1.0,12.06,PM2.5,17.82,PM10,19.69,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,122.44,SD,1,RAW,-563,1024,31,309,-15,-45,18,-135,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,248135170Z
DATE,05/26/24 14:29:18,CO,3388.77,SO2,205.40,NO2,65.25,O3,155.97,CO2,565.06,T,31.00,RH,42.00,PM1.0,12.29,PM2.5,19.45,PM10,21.61,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,112.77,SD,1,RAW,-560,1022,28,306,-14,-41,17,-132,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2740810797Z
DATE,05/26/24 14:29:29,CO,3359.53,SO2,203.69,NO2,62.83,O3,156.87,CO2,550.26,T,31.00,RH,42.00,PM1.0,11.98,PM2.5,21.22,PM10,22.47,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,96.66,SD,1,RAW,-554,1019,28,304,-14,-39,16,-132,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,375831697Z
DATE,05/26/24 14:29:40,CO,3325.74,SO2,201.20,NO2,64.05,O3,155.18,CO2,555.07,T,31.00,RH,42.00,PM1.0,11.80,PM2.5,20.97,PM10,22.14,WD,0.00,WS,0.00,BATT,4.04,CHRG,945.66,RUN,107.94,SD,1,RAW,-544,1021,31,306,-14,-40,15,-134,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2572590540Z
DATE,05/26/24 14:29:46,CO,3296.00,SO2,203.90,NO2,70.01,O3,151.02,CO2,556.53,T,31.00,RH,42.00,PM1.0,12.39,PM2.5,20.16,PM10,20.70,WD,0.00,WS,0.00,BATT,4.05,CHRG,948.88,RUN,159.49,SD,1,RAW,-536,1024,30,308,-14,-44,17,-132,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1183328106Z
DATE,05/26/24 14:29:57,CO,3269.46,SO2,205.55,NO2,62.84,O3,150.98,CO2,560.13,T,31.00,RH,42.07,PM1.0,13.10,PM2.5,19.90,PM10,20.72,WD,0.00,WS,0.00,BATT,4.06,CHRG,942.43,RUN,74.11,SD,1,RAW,-529,1023,28,306,-14,-39,13,-132,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3355573690Z
DATE,05/26/24 14:30:08,CO,3250.95,SO2,205.98,NO2,57.42,O3,151.08,CO2,548.28,T,31.00,RH,42.09,PM1.0,13.72,PM2.5,20.35,PM10,23.02,WD,0.00,WS,0.00,BATT,4.05,CHRG,942.43,RUN,95.05,SD,1,RAW,-525,1021,26,303,-14,-35,15,-124,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,899414837Z
DATE,05/26/24 14:30:19,CO,3248.58,SO2,207.20,NO2,65.54,O3,148.64,CO2,552.32,T,31.00,RH,42.10,PM1.0,13.35,PM2.5,21.84,PM10,24.13,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,125.66,SD,1,RAW,-523,1027,26,305,-13,-41,16,-126,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3460275811Z
DATE,05/26/24 14:30:32,CO,3228.35,SO2,208.06,NO2,62.42,O3,144.22,CO2,554.08,T,31.00,RH,42.10,PM1.0,12.65,PM2.5,21.99,PM10,22.70,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,127.27,SD,1,RAW,-520,1018,26,306,-14,-39,13,-126,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2080939079Z
DATE,05/26/24 14:30:37,CO,3209.66,SO2,201.74,NO2,64.05,O3,142.12,CO2,557.54,T,31.00,RH,42.10,PM1.0,12.52,PM2.5,21.16,PM10,21.65,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,127.27,SD,1,RAW,-514,1023,28,301,-14,-40,14,-124,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2430758388Z
DATE,05/26/24 14:30:48,CO,3185.59,SO2,202.44,NO2,54.50,O3,151.33,CO2,557.39,T,31.00,RH,42.10,PM1.0,12.45,PM2.5,19.38,PM10,20.11,WD,0.00,WS,0.00,BATT,4.06,CHRG,944.05,RUN,88.60,SD,1,RAW,-507,1024,24,295,-14,-33,15,-121,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1924202753Z
DATE,05/26/24 14:30:58,CO,3098.06,SO2,145.90,NO2,61.28,O3,146.84,CO2,553.35,T,31.02,RH,42.02,PM1.0,12.57,PM2.5,18.13,PM10,18.83,WD,0.00,WS,0.00,BATT,4.06,CHRG,942.43,RUN,74.11,SD,1,RAW,-487,1017,58,288,-14,-38,15,-123,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,164988727Z
DATE,05/26/24 14:31:09,CO,3153.21,SO2,188.15,NO2,66.38,O3,142.87,CO2,559.34,T,31.08,RH,42.01,PM1.0,12.66,PM2.5,18.44,PM10,19.10,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,114.38,SD,1,RAW,-500,1019,33,294,-14,-42,16,-122,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2813573378Z
DATE,05/26/24 14:31:20,CO,3139.30,SO2,194.92,NO2,63.39,O3,144.99,CO2,563.83,T,31.10,RH,42.00,PM1.0,13.06,PM2.5,20.98,PM10,23.38,WD,0.00,WS,0.00,BATT,4.05,CHRG,948.88,RUN,196.54,SD,1,RAW,-498,1012,28,292,-13,-39,14,-125,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3378678494Z
DATE,05/26/24 14:31:32,CO,3089.18,SO2,199.07,NO2,61.25,O3,142.14,CO2,556.96,T,31.10,RH,42.00,PM1.0,13.18,PM2.5,21.23,PM10,25.39,WD,0.00,WS,0.00,BATT,4.05,CHRG,945.66,RUN,122.44,SD,1,RAW,-488,1002,24,290,-13,-38,15,-120,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2392026932Z
DATE,05/26/24 14:31:37,CO,3079.22,SO2,196.41,NO2,62.61,O3,140.82,CO2,555.98,T,31.10,RH,42.00,PM1.0,13.22,PM2.5,20.66,PM10,25.89,WD,0.00,WS,0.00,BATT,4.05,CHRG,942.43,RUN,99.88,SD,1,RAW,-487,996,24,286,-13,-39,14,-121,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4083369331Z
DATE,05/26/24 14:32:01,CO,3038.56,SO2,169.25,NO2,60.01,O3,140.42,CO2,545.74,T,31.10,RH,42.00,PM1.0,13.13,PM2.5,20.54,PM10,26.00,WD,0.00,WS,0.00,BATT,4.03,CHRG,953.71,RUN,312.53,SD,1,RAW,-479,990,39,280,-13,-37,14,-118,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3818601259Z
DATE,05/26/24 14:32:01,CO,3038.56,SO2,169.25,NO2,60.01,O3,140.42,CO2,545.74,T,31.10,RH,42.00,PM1.0,13.13,PM2.5,20.54,PM10,26.00,WD,0.00,WS,0.00,BATT,4.03,CHRG,953.71,RUN,312.53,SD,1,RAW,-479,990,39,280,-13,-37,14,-118,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3818601259Z
DATE,05/26/24 14:32:06,CO,3017.02,SO2,181.88,NO2,52.48,O3,147.47,CO2,548.37,T,31.10,RH,42.00,PM1.0,13.46,PM2.5,20.55,PM10,23.73,WD,0.00,WS,0.00,BATT,4.03,CHRG,956.93,RUN,296.42,SD,1,RAW,-477,978,31,280,-12,-31,15,-116,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1884651276Z
DATE,05/26/24 14:32:18,CO,3000.22,SO2,187.05,NO2,55.51,O3,144.14,CO2,559.09,T,31.10,RH,41.93,PM1.0,13.77,PM2.5,20.40,PM10,21.98,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,125.66,SD,1,RAW,-474,973,26,278,-12,-33,15,-116,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,262919634Z
DATE,05/26/24 14:32:28,CO,2988.12,SO2,197.95,NO2,60.46,O3,136.57,CO2,561.77,T,31.10,RH,41.91,PM1.0,13.90,PM2.5,20.64,PM10,21.32,WD,0.00,WS,0.00,BATT,4.05,CHRG,944.05,RUN,122.44,SD,1,RAW,-471,973,18,275,-12,-37,13,-119,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2153521058Z
DATE,05/26/24 14:32:38,CO,2981.34,SO2,187.71,NO2,57.03,O3,146.52,CO2,570.69,T,31.10,RH,41.90,PM1.0,13.10,PM2.5,19.57,PM10,19.89,WD,0.00,WS,0.00,BATT,4.05,CHRG,940.82,RUN,70.88,SD,1,RAW,-471,966,23,273,-13,-35,15,-119,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,856257518Z
DATE,05/26/24 14:32:49,CO,2941.04,SO2,186.07,NO2,61.88,O3,142.88,CO2,557.17,T,31.10,RH,41.90,PM1.0,11.86,PM2.5,18.04,PM10,18.16,WD,0.00,WS,0.00,BATT,4.06,CHRG,942.43,RUN,86.99,SD,1,RAW,-464,954,26,276,-13,-38,16,-119,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,423997124Z
DATE,05/26/24 14:32:59,CO,2900.65,SO2,182.53,NO2,54.72,O3,142.13,CO2,563.54,T,31.10,RH,41.93,PM1.0,11.48,PM2.5,17.17,PM10,17.22,WD,0.00,WS,0.00,BATT,4.06,CHRG,942.43,RUN,77.33,SD,1,RAW,-457,942,24,268,-13,-33,14,-115,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2757881632Z
DATE,05/26/24 14:33:10,CO,2846.83,SO2,173.55,NO2,60.96,O3,140.41,CO2,571.39,T,31.10,RH,41.83,PM1.0,10.85,PM2.5,16.48,PM10,16.97,WD,0.00,WS,0.00,BATT,4.05,CHRG,948.88,RUN,214.26,SD,1,RAW,-444,937,30,267,-13,-37,15,-117,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2464709404Z
DATE,05/26/24 14:33:20,CO,2863.52,SO2,175.82,NO2,55.27,O3,142.71,CO2,568.10,T,31.10,RH,41.81,PM1.0,10.71,PM2.5,16.39,PM10,17.72,WD,0.00,WS,0.00,BATT,4.05,CHRG,942.43,RUN,115.99,SD,1,RAW,-450,930,28,267,-13,-33,14,-117,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3649656965Z
DATE,05/26/24 14:33:31,CO,2829.89,SO2,172.06,NO2,56.95,O3,138.80,CO2,563.77,T,31.10,RH,41.80,PM1.0,11.63,PM2.5,17.50,PM10,20.94,WD,0.00,WS,0.00,BATT,4.06,CHRG,944.05,RUN,128.88,SD,1,RAW,-444,920,31,267,-12,-34,16,-111,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,412548851Z
DATE,05/26/24 14:33:37,CO,2830.52,SO2,172.40,NO2,57.67,O3,133.94,CO2,561.89,T,31.10,RH,41.80,PM1.0,11.70,PM2.5,18.87,PM10,21.90,WD,0.00,WS,0.00,BATT,4.06,CHRG,942.43,RUN,125.66,SD,1,RAW,-444,921,33,271,-12,-35,14,-112,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,995889579Z
DATE,05/26/24 14:33:48,CO,2789.40,SO2,179.85,NO2,58.69,O3,138.79,CO2,568.97,T,31.10,RH,41.80,PM1.0,10.37,PM2.5,18.63,PM10,20.17,WD,0.00,WS,0.00,BATT,4.06,CHRG,940.82,RUN,74.11,SD,1,RAW,-435,916,27,269,-12,-36,14,-116,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1481444386Z
